'Customer ID',Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,cluster,ChurnRisk_description
15547,3,26,10154.39,5,5,5,cluster1,'Muito Baixo Risco'
17406,328,13,4905.05,2,5,5,cluster2,'Baixo Risco'
14479,249,4,1299.11,2,3,4,cluster5,'Médio Risco'
17969,162,20,2369.94,3,5,4,cluster2,'Baixo Risco'
14548,146,9,2627.49,3,5,4,cluster2,'Baixo Risco'
17916,624,2,43.87,1,2,1,cluster3,'Alto Risco'
13319,12,57,21773.4,5,5,5,cluster1,'Muito Baixo Risco'
16773,52,3,421.24,4,3,2,cluster5,'Baixo Risco'
15479,728,1,147.4,1,1,1,cluster3,'Muito Alto Risco'
15822,354,5,1394.79,2,4,4,cluster2,'Baixo Risco'
13890,4,12,2565.63,5,5,4,cluster1,'Muito Baixo Risco'
13211,5,10,2729.32,5,5,4,cluster1,'Muito Baixo Risco'
15641,100,12,5345.55,3,5,5,cluster2,'Baixo Risco'
14123,728,1,436.18,1,1,2,cluster3,'Alto Risco'
13019,374,6,1229.95,2,4,3,cluster2,'Médio Risco'
17858,1,30,12797.65,5,5,5,cluster1,'Muito Baixo Risco'
14940,413,2,531.49,1,2,2,cluster3,'Alto Risco'
16686,42,16,5070.92,4,5,5,cluster1,'Muito Baixo Risco'
15691,247,4,571.3,2,3,2,cluster5,'Médio Risco'
16436,663,3,329.34,1,3,2,cluster3,'Alto Risco'
17610,535,5,1529.49,1,4,4,cluster2,'Médio Risco'
17530,11,11,2925.7,5,5,4,cluster1,'Muito Baixo Risco'
13491,47,27,4566.56,4,5,5,cluster1,'Muito Baixo Risco'
14003,728,1,209.41,1,1,1,cluster3,'Muito Alto Risco'
12839,7,25,9319.34,5,5,5,cluster1,'Muito Baixo Risco'
17557,10,4,575.46,5,3,2,cluster5,'Baixo Risco'
14738,38,9,1821.9,4,5,4,cluster1,'Muito Baixo Risco'
16124,312,4,1772.49,2,3,4,cluster5,'Médio Risco'
12471,6,78,37725.28,5,5,5,cluster1,'Muito Baixo Risco'
17739,7,18,7730.59,5,5,5,cluster1,'Muito Baixo Risco'
16556,62,17,8012.58,3,5,5,cluster2,'Baixo Risco'
14695,514,3,1620.07,1,3,4,cluster3,'Médio Risco'
14828,192,13,9839.46,3,5,5,cluster2,'Baixo Risco'
15115,13,2,531.85,5,2,2,cluster4,'Baixo Risco'
13693,369,9,2011.82,2,5,4,cluster2,'Baixo Risco'
14955,728,1,163.77,1,1,1,cluster3,'Muito Alto Risco'
14037,171,6,836.95,3,4,3,cluster2,'Baixo Risco'
18077,3,18,4338.56,5,5,5,cluster1,'Muito Baixo Risco'
13905,728,1,312.65,1,1,2,cluster3,'Alto Risco'
17508,276,8,4579.23,2,4,5,cluster2,'Baixo Risco'
16768,43,9,1708.12,4,5,4,cluster1,'Muito Baixo Risco'
13984,22,12,2048.6,4,5,4,cluster1,'Muito Baixo Risco'
13495,3,10,5374.26,5,5,5,cluster1,'Muito Baixo Risco'
13190,539,3,570.66,1,3,2,cluster3,'Alto Risco'
14408,6,11,4109.77,5,5,5,cluster1,'Muito Baixo Risco'
15358,30,40,16220.35,4,5,5,cluster1,'Muito Baixo Risco'
17707,180,8,609.3,3,4,2,cluster2,'Baixo Risco'
17044,20,12,11962.3,4,5,5,cluster1,'Muito Baixo Risco'
14471,586,2,400.95,1,2,2,cluster3,'Alto Risco'
17436,222,4,440.16,2,3,2,cluster5,'Médio Risco'
13234,668,2,356.95,1,2,2,cluster3,'Alto Risco'
14574,728,1,143.7,1,1,1,cluster3,'Muito Alto Risco'
15716,141,11,3056.81,3,5,5,cluster2,'Baixo Risco'
16684,6,54,141740.79,5,5,5,cluster1,'Muito Baixo Risco'
14540,5,11,3795.34,5,5,5,cluster1,'Muito Baixo Risco'
14307,84,10,5071.03,3,5,5,cluster2,'Baixo Risco'
18219,38,16,3320.52,4,5,5,cluster1,'Muito Baixo Risco'
12747,17,25,8838.04,5,5,5,cluster1,'Muito Baixo Risco'
18162,727,1,379.16,1,1,2,cluster3,'Alto Risco'
17441,727,1,293.35,1,1,2,cluster3,'Alto Risco'
17988,7,14,489.54,5,5,2,cluster1,'Muito Baixo Risco'
12600,24,21,5043.92,4,5,5,cluster1,'Muito Baixo Risco'
12523,15,23,4372.15,5,5,5,cluster1,'Muito Baixo Risco'
13206,395,13,8377.32,2,5,5,cluster2,'Baixo Risco'
14512,183,7,1223.47,3,4,3,cluster2,'Baixo Risco'
16353,3,37,9643.06,5,5,5,cluster1,'Muito Baixo Risco'
16018,34,4,698.13,4,3,3,cluster5,'Baixo Risco'
14670,275,3,602,2,3,2,cluster5,'Médio Risco'
14590,420,20,3006.62,1,5,5,cluster2,'Médio Risco'
13070,187,4,751.7,3,3,3,cluster5,'Médio Risco'
17457,122,14,5984.81,3,5,5,cluster2,'Baixo Risco'
15421,54,10,3805.34,4,5,5,cluster1,'Muito Baixo Risco'
17990,232,6,1527.61,2,4,4,cluster2,'Baixo Risco'
13148,24,26,8621.81,4,5,5,cluster1,'Muito Baixo Risco'
17364,2,26,11649.9,5,5,5,cluster1,'Muito Baixo Risco'
13042,593,3,1556.54,1,3,4,cluster3,'Médio Risco'
12443,727,1,485.31,1,1,2,cluster3,'Alto Risco'
15694,3,23,10404.01,5,5,5,cluster1,'Muito Baixo Risco'
16717,19,14,6986.23,5,5,5,cluster1,'Muito Baixo Risco'
17231,7,25,7197.04,5,5,5,cluster1,'Muito Baixo Risco'
16702,410,4,1110.83,1,3,3,cluster3,'Alto Risco'
13267,13,35,9457.06,5,5,5,cluster1,'Muito Baixo Risco'
12540,15,33,22254.49,5,5,5,cluster1,'Muito Baixo Risco'
17270,464,2,604.4,1,2,2,cluster3,'Alto Risco'
13393,579,4,1131.45,1,3,3,cluster3,'Alto Risco'
14113,18,15,6620.71,5,5,5,cluster1,'Muito Baixo Risco'
15369,487,11,6251.26,1,5,5,cluster2,'Médio Risco'
12358,146,4,3203.87,3,3,5,cluster5,'Baixo Risco'
18259,20,7,4318.2,4,4,5,cluster1,'Muito Baixo Risco'
17047,80,6,2289.23,3,4,4,cluster2,'Baixo Risco'
14136,396,5,1570.81,2,4,4,cluster2,'Baixo Risco'
16735,74,14,6270.56,3,5,5,cluster2,'Baixo Risco'
14215,7,9,3416.33,5,5,5,cluster1,'Muito Baixo Risco'
15971,13,18,5902.83,5,5,5,cluster1,'Muito Baixo Risco'
14295,35,5,2362.91,4,4,4,cluster1,'Muito Baixo Risco'
13382,276,5,1387.58,2,4,4,cluster2,'Baixo Risco'
13025,727,1,323.39,1,1,2,cluster3,'Alto Risco'
16013,3,83,56655.4,5,5,5,cluster1,'Muito Baixo Risco'
14558,650,3,655.5,1,3,3,cluster3,'Alto Risco'
18002,371,4,249.92,2,3,1,cluster5,'Médio Risco'
17854,180,6,1071.45,3,4,3,cluster2,'Baixo Risco'
15079,208,11,3767.35,2,5,5,cluster2,'Baixo Risco'
16029,34,107,122209.14,4,5,5,cluster1,'Muito Baixo Risco'
18271,605,2,680.85,1,2,3,cluster3,'Alto Risco'
14290,6,8,4516.56,5,4,5,cluster1,'Muito Baixo Risco'
17268,103,11,1733.89,3,5,4,cluster2,'Baixo Risco'
17067,720,3,454.54,1,3,2,cluster3,'Alto Risco'
16560,22,8,3048.38,4,4,5,cluster1,'Muito Baixo Risco'
14861,48,10,1380.73,4,5,4,cluster1,'Muito Baixo Risco'
17371,12,6,662.55,5,4,3,cluster1,'Muito Baixo Risco'
18145,8,11,5617.79,5,5,5,cluster1,'Muito Baixo Risco'
16400,90,9,3159.44,3,5,5,cluster2,'Baixo Risco'
15093,14,23,14326.11,5,5,5,cluster1,'Muito Baixo Risco'
13643,26,10,2156.77,4,5,4,cluster1,'Muito Baixo Risco'
17852,7,5,663.21,5,4,3,cluster1,'Muito Baixo Risco'
15456,278,10,2119.27,2,5,4,cluster2,'Baixo Risco'
13571,8,26,4546.54,5,5,5,cluster1,'Muito Baixo Risco'
16732,27,4,4387.64,4,3,5,cluster5,'Baixo Risco'
16940,48,8,6427.66,4,4,5,cluster1,'Muito Baixo Risco'
15162,727,1,312.9,1,1,2,cluster3,'Alto Risco'
18203,153,4,504.42,3,3,2,cluster5,'Médio Risco'
14494,21,3,401.46,4,3,2,cluster5,'Baixo Risco'
17978,360,4,1461.76,2,3,4,cluster5,'Médio Risco'
15031,25,13,2981.05,4,5,5,cluster1,'Muito Baixo Risco'
14085,2,32,9874.27,5,5,5,cluster1,'Muito Baixo Risco'
17230,259,18,9924.95,2,5,5,cluster2,'Baixo Risco'
13410,19,9,2201.96,5,5,4,cluster1,'Muito Baixo Risco'
14063,433,9,22710.2,1,5,5,cluster2,'Médio Risco'
12785,359,3,1100.4,2,3,3,cluster5,'Médio Risco'
13081,7,28,59205.15,5,5,5,cluster1,'Muito Baixo Risco'
14605,369,4,937.16,2,3,3,cluster5,'Médio Risco'
14285,16,8,3284.42,5,4,5,cluster1,'Muito Baixo Risco'
16892,11,5,627.18,5,4,3,cluster1,'Muito Baixo Risco'
16805,169,5,1097.24,3,4,3,cluster2,'Baixo Risco'
13204,726,1,966.66,1,1,3,cluster3,'Alto Risco'
15924,726,1,102.82,1,1,1,cluster3,'Muito Alto Risco'
15823,367,3,3897.17,2,3,5,cluster5,'Médio Risco'
13576,5,28,11551.74,5,5,5,cluster1,'Muito Baixo Risco'
17178,726,1,436.71,1,1,2,cluster3,'Alto Risco'
13798,3,108,74672.43,5,5,5,cluster1,'Muito Baixo Risco'
18275,573,2,741.85,1,2,3,cluster3,'Alto Risco'
13855,496,4,1310.34,1,3,4,cluster3,'Médio Risco'
15298,6,22,9147.15,5,5,5,cluster1,'Muito Baixo Risco'
15674,68,13,6948.23,3,5,5,cluster2,'Baixo Risco'
14679,377,3,1289.44,2,3,4,cluster5,'Médio Risco'
16253,62,7,7310.15,3,4,5,cluster2,'Baixo Risco'
13883,6,15,6560.02,5,5,5,cluster1,'Muito Baixo Risco'
13557,23,13,3032.26,4,5,5,cluster1,'Muito Baixo Risco'
16204,18,3,944.24,5,3,3,cluster5,'Baixo Risco'
15633,504,13,4352.46,1,5,5,cluster2,'Médio Risco'
15203,21,15,4400.18,4,5,5,cluster1,'Muito Baixo Risco'
13136,51,13,6274.56,4,5,5,cluster1,'Muito Baixo Risco'
15181,61,5,1200.2,3,4,3,cluster2,'Baixo Risco'
17188,6,13,4592.93,5,5,5,cluster1,'Muito Baixo Risco'
13455,20,6,2905.93,4,4,4,cluster1,'Muito Baixo Risco'
13114,726,1,234.38,1,1,1,cluster3,'Muito Alto Risco'
13768,722,2,875.97,1,2,3,cluster3,'Alto Risco'
14291,53,21,7346.41,4,5,5,cluster1,'Muito Baixo Risco'
12712,24,21,7193.66,4,5,5,cluster1,'Muito Baixo Risco'
14732,3,19,5517.07,5,5,5,cluster1,'Muito Baixo Risco'
13202,389,7,1580.3,2,4,4,cluster2,'Baixo Risco'
16945,17,33,8548.16,5,5,5,cluster1,'Muito Baixo Risco'
12487,726,1,285.3,1,1,1,cluster3,'Muito Alto Risco'
13672,296,3,419.92,2,3,2,cluster5,'Médio Risco'
17929,6,12,3082.1,5,5,5,cluster1,'Muito Baixo Risco'
16771,28,10,3967.6,4,5,5,cluster1,'Muito Baixo Risco'
16782,5,38,10438.41,5,5,5,cluster1,'Muito Baixo Risco'
18051,629,7,2282.28,1,4,4,cluster2,'Médio Risco'
16912,24,15,4480.31,4,5,5,cluster1,'Muito Baixo Risco'
12924,83,12,2469.4,3,5,4,cluster2,'Baixo Risco'
15403,487,2,170.88,1,2,1,cluster3,'Alto Risco'
14173,6,6,586,5,4,2,cluster1,'Muito Baixo Risco'
14211,48,18,4402.29,4,5,5,cluster1,'Muito Baixo Risco'
14593,17,12,3712.01,5,5,5,cluster1,'Muito Baixo Risco'
16802,674,2,582.61,1,2,2,cluster3,'Alto Risco'
15302,726,1,308,1,1,2,cluster3,'Alto Risco'
16709,80,14,9087.46,3,5,5,cluster2,'Baixo Risco'
17954,63,18,3673.09,3,5,5,cluster2,'Baixo Risco'
13727,24,8,1080.05,4,4,3,cluster1,'Baixo Risco'
15911,619,8,1702.34,1,4,4,cluster2,'Médio Risco'
14990,607,2,305.42,1,2,2,cluster3,'Alto Risco'
16705,7,41,43264.531,5,5,5,cluster1,'Muito Baixo Risco'
13141,80,17,7668.58,3,5,5,cluster2,'Baixo Risco'
12709,10,34,31093.34,5,5,5,cluster1,'Muito Baixo Risco'
14171,93,2,498.79,3,2,2,cluster4,'Médio Risco'
13983,25,21,7108.45,4,5,5,cluster1,'Muito Baixo Risco'
17296,725,1,338.13,1,1,2,cluster3,'Alto Risco'
17631,132,6,886.66,3,4,3,cluster2,'Baixo Risco'
17449,40,12,4525.46,4,5,5,cluster1,'Muito Baixo Risco'
17184,564,2,198.41,1,2,1,cluster3,'Alto Risco'
14107,47,11,4877.3,4,5,5,cluster1,'Muito Baixo Risco'
12917,123,6,4359.2,3,4,5,cluster2,'Baixo Risco'
16755,109,7,2900.58,3,4,4,cluster2,'Baixo Risco'
13825,617,2,255.59,1,2,1,cluster3,'Alto Risco'
13770,417,4,785.37,1,3,3,cluster3,'Alto Risco'
14505,12,19,12001.84,5,5,5,cluster1,'Muito Baixo Risco'
15441,391,3,1254.21,2,3,4,cluster5,'Médio Risco'
16933,234,8,2842.75,2,4,4,cluster2,'Baixo Risco'
13426,5,21,7875.6,5,5,5,cluster1,'Muito Baixo Risco'
17043,27,8,2616.55,4,4,4,cluster1,'Muito Baixo Risco'
13498,725,1,327.38,1,1,2,cluster3,'Alto Risco'
16186,18,26,9026.11,5,5,5,cluster1,'Muito Baixo Risco'
18065,1,29,5866.63,5,5,5,cluster1,'Muito Baixo Risco'
17880,360,3,824.92,2,3,3,cluster5,'Médio Risco'
13848,88,8,3335,3,4,5,cluster2,'Baixo Risco'
15077,490,2,2428.08,1,2,4,cluster3,'Alto Risco'
13728,32,16,2855.17,4,5,4,cluster1,'Muito Baixo Risco'
15209,725,1,178.98,1,1,1,cluster3,'Muito Alto Risco'
15841,68,9,2742.41,3,5,4,cluster2,'Baixo Risco'
14134,378,15,11123.35,2,5,5,cluster2,'Baixo Risco'
15465,15,32,12655.65,5,5,5,cluster1,'Muito Baixo Risco'
17603,73,4,1793.48,3,3,4,cluster5,'Baixo Risco'
16143,103,11,4435.25,3,5,5,cluster2,'Baixo Risco'
14942,397,4,746.56,2,3,3,cluster5,'Médio Risco'
14293,142,8,2960.78,3,4,5,cluster2,'Baixo Risco'
17861,20,17,4689.11,4,5,5,cluster1,'Muito Baixo Risco'
15039,5,93,40031.43,5,5,5,cluster1,'Muito Baixo Risco'
16843,38,35,19571.43,4,5,5,cluster1,'Muito Baixo Risco'
15858,11,13,3960.37,5,5,5,cluster1,'Muito Baixo Risco'
17388,73,11,2691.57,3,5,4,cluster2,'Baixo Risco'
15085,725,1,347.54,1,1,2,cluster3,'Alto Risco'
13091,23,3,2321.82,4,3,4,cluster5,'Baixo Risco'
15642,725,1,105.78,1,1,1,cluster3,'Muito Alto Risco'
14099,11,20,5765.71,5,5,5,cluster1,'Muito Baixo Risco'
15854,82,19,5449.1,3,5,5,cluster2,'Baixo Risco'
12978,380,5,2502.82,2,4,4,cluster2,'Baixo Risco'
17027,74,9,1327.11,3,5,4,cluster2,'Baixo Risco'
15889,152,8,1806.28,3,4,4,cluster2,'Baixo Risco'
16748,13,14,3637.33,5,5,5,cluster1,'Muito Baixo Risco'
16459,725,1,71.79,1,1,1,cluster3,'Muito Alto Risco'
13173,362,10,2451.64,2,5,4,cluster2,'Baixo Risco'
15805,18,30,10189.23,5,5,5,cluster1,'Muito Baixo Risco'
15912,173,9,1074.7,3,5,3,cluster2,'Baixo Risco'
16596,11,4,579.63,5,3,2,cluster5,'Baixo Risco'
16663,725,1,165,1,1,1,cluster3,'Muito Alto Risco'
12989,4,32,13490.55,5,5,5,cluster1,'Muito Baixo Risco'
16985,12,23,10923.16,5,5,5,cluster1,'Muito Baixo Risco'
14648,412,15,4546.86,1,5,5,cluster2,'Médio Risco'
15573,27,5,1207.18,4,4,3,cluster1,'Baixo Risco'
15367,52,11,5081.33,4,5,5,cluster1,'Muito Baixo Risco'
14895,3,38,25119.54,5,5,5,cluster1,'Muito Baixo Risco'
14062,5,24,25604.2,5,5,5,cluster1,'Muito Baixo Risco'
15157,149,4,2223.41,3,3,4,cluster5,'Baixo Risco'
15623,136,8,2437.05,3,4,4,cluster2,'Baixo Risco'
13831,11,18,7023.58,5,5,5,cluster1,'Muito Baixo Risco'
14626,19,11,5410.92,5,5,5,cluster1,'Muito Baixo Risco'
15032,251,8,13780.65,2,4,5,cluster2,'Baixo Risco'
16670,12,20,8030.15,5,5,5,cluster1,'Muito Baixo Risco'
15882,194,8,1495.98,2,4,4,cluster2,'Baixo Risco'
17032,543,8,3004.6,1,4,5,cluster2,'Médio Risco'
12979,724,1,517.7,1,1,2,cluster3,'Alto Risco'
15738,14,41,13372.97,5,5,5,cluster1,'Muito Baixo Risco'
14043,486,2,304.25,1,2,2,cluster3,'Alto Risco'
17675,3,69,37530.68,5,5,5,cluster1,'Muito Baixo Risco'
15916,11,13,3427.17,5,5,5,cluster1,'Muito Baixo Risco'
16901,724,1,204.26,1,1,1,cluster3,'Muito Alto Risco'
12933,19,8,1687.03,5,4,4,cluster1,'Muito Baixo Risco'
14507,19,11,3284.43,5,5,5,cluster1,'Muito Baixo Risco'
17696,33,27,7679.59,4,5,5,cluster1,'Muito Baixo Risco'
18276,39,6,1656.52,4,4,4,cluster1,'Muito Baixo Risco'
14030,13,20,8262.29,5,5,5,cluster1,'Muito Baixo Risco'
14081,297,10,5370.1,2,5,5,cluster2,'Baixo Risco'
17351,31,12,1988.23,4,5,4,cluster1,'Muito Baixo Risco'
16798,549,3,848.71,1,3,3,cluster3,'Alto Risco'
17512,24,18,5467.82,4,5,5,cluster1,'Muito Baixo Risco'
13542,372,17,4006.17,2,5,5,cluster2,'Baixo Risco'
16905,14,16,4699.45,5,5,5,cluster1,'Muito Baixo Risco'
15494,16,5,3780.05,5,4,5,cluster1,'Muito Baixo Risco'
14702,3,28,6554.93,5,5,5,cluster1,'Muito Baixo Risco'
17165,279,6,1794.32,2,4,4,cluster2,'Baixo Risco'
16293,17,15,4657.95,5,5,5,cluster1,'Muito Baixo Risco'
15769,2,46,88704.32,5,5,5,cluster1,'Muito Baixo Risco'
18172,10,52,17479.84,5,5,5,cluster1,'Muito Baixo Risco'
18268,129,6,1490.23,3,4,4,cluster2,'Baixo Risco'
14519,679,2,206.09,1,2,1,cluster3,'Alto Risco'
14191,5,14,4391.54,5,5,5,cluster1,'Muito Baixo Risco'
13077,285,10,2912.84,2,5,4,cluster2,'Baixo Risco'
14643,165,5,1679.89,3,4,4,cluster2,'Baixo Risco'
12957,5,13,8706.97,5,5,5,cluster1,'Muito Baixo Risco'
14577,8,7,1374.25,5,4,4,cluster1,'Muito Baixo Risco'
17409,180,10,7793.51,3,5,5,cluster2,'Baixo Risco'
16470,47,11,2458.6,4,5,4,cluster1,'Muito Baixo Risco'
16191,7,23,15443.36,5,5,5,cluster1,'Muito Baixo Risco'
17344,42,2,468.11,4,2,2,cluster4,'Baixo Risco'
16365,13,15,3307.2,5,5,5,cluster1,'Muito Baixo Risco'
13418,7,31,12233.6,5,5,5,cluster1,'Muito Baixo Risco'
12854,74,7,2994.02,3,4,5,cluster2,'Baixo Risco'
15197,6,6,1877.51,5,4,4,cluster1,'Muito Baixo Risco'
13953,2,12,6640.68,5,5,5,cluster1,'Muito Baixo Risco'
14298,4,82,91194.49,5,5,5,cluster1,'Muito Baixo Risco'
16952,105,5,798.78,3,4,3,cluster2,'Baixo Risco'
13415,468,4,800.67,1,3,3,cluster3,'Alto Risco'
13668,6,34,12756.92,5,5,5,cluster1,'Muito Baixo Risco'
14790,12,10,2526.62,5,5,4,cluster1,'Muito Baixo Risco'
17487,723,1,160.55,1,1,1,cluster3,'Muito Alto Risco'
17958,112,2,973.88,3,2,3,cluster4,'Médio Risco'
17754,33,12,4376.54,4,5,5,cluster1,'Muito Baixo Risco'
15898,222,24,5210.42,2,5,5,cluster2,'Baixo Risco'
14130,314,4,1882.67,2,3,4,cluster5,'Médio Risco'
17860,364,4,1015.54,2,3,3,cluster5,'Médio Risco'
12664,3,11,6070.04,5,5,5,cluster1,'Muito Baixo Risco'
16719,10,14,3973.3,5,5,5,cluster1,'Muito Baixo Risco'
16442,223,4,719.71,2,3,3,cluster5,'Médio Risco'
13317,61,19,6486.091,3,5,5,cluster2,'Baixo Risco'
15196,428,2,316.25,1,2,2,cluster3,'Alto Risco'
15956,547,2,617.6,1,2,3,cluster3,'Alto Risco'
15169,378,2,569.22,2,2,2,cluster3,'Alto Risco'
14685,572,8,4619.79,1,4,5,cluster2,'Médio Risco'
15503,358,2,267.15,2,2,1,cluster3,'Alto Risco'
13026,27,8,1532.56,4,4,4,cluster1,'Muito Baixo Risco'
15144,3,29,12160.31,5,5,5,cluster1,'Muito Baixo Risco'
12843,61,30,6588.41,3,5,5,cluster2,'Baixo Risco'
14161,211,7,3318.88,2,4,5,cluster2,'Baixo Risco'
17172,74,3,956.57,3,3,3,cluster5,'Médio Risco'
16830,34,4,1207.5,4,3,3,cluster5,'Baixo Risco'
16127,34,2,801.31,4,2,3,cluster4,'Baixo Risco'
17539,613,4,1226.57,1,3,3,cluster3,'Alto Risco'
15944,272,4,2164.24,2,3,4,cluster5,'Médio Risco'
17211,22,13,4046.65,4,5,5,cluster1,'Muito Baixo Risco'
14514,56,9,4598.98,4,5,5,cluster1,'Muito Baixo Risco'
17066,721,1,228.34,1,1,1,cluster3,'Muito Alto Risco'
15850,14,6,1058.72,5,4,3,cluster1,'Muito Baixo Risco'
17290,11,7,1329.23,5,4,4,cluster1,'Muito Baixo Risco'
13735,20,13,9813.22,4,5,5,cluster1,'Muito Baixo Risco'
12681,10,45,30868.28,5,5,5,cluster1,'Muito Baixo Risco'
17802,77,10,5053.12,3,5,5,cluster2,'Baixo Risco'
15628,20,16,5449.31,4,5,5,cluster1,'Muito Baixo Risco'
15446,372,3,406.95,2,3,2,cluster5,'Médio Risco'
14525,15,17,8240.64,5,5,5,cluster1,'Muito Baixo Risco'
14751,679,2,126.45,1,2,1,cluster3,'Alto Risco'
12683,45,19,11899.3,4,5,5,cluster1,'Muito Baixo Risco'
13087,721,1,313.64,1,1,2,cluster3,'Alto Risco'
15562,347,3,673.38,2,3,3,cluster5,'Médio Risco'
17819,67,12,6612.52,3,5,5,cluster2,'Baixo Risco'
16409,31,12,5709.04,4,5,5,cluster1,'Muito Baixo Risco'
14277,10,9,17225.81,5,5,5,cluster1,'Muito Baixo Risco'
14466,24,13,4646.9,4,5,5,cluster1,'Muito Baixo Risco'
16725,297,14,1882.11,2,5,4,cluster2,'Baixo Risco'
17799,17,20,6341.89,5,5,5,cluster1,'Muito Baixo Risco'
17910,721,1,261.7,1,1,1,cluster3,'Muito Alto Risco'
16551,91,7,2237.12,3,4,4,cluster2,'Baixo Risco'
15577,146,5,397.98,3,4,2,cluster2,'Baixo Risco'
12346,321,12,77556.46,2,5,5,cluster2,'Baixo Risco'
12439,678,2,1158.18,1,2,3,cluster3,'Alto Risco'
13462,248,5,1153.85,2,4,3,cluster2,'Médio Risco'
13872,522,3,919.57,1,3,3,cluster3,'Alto Risco'
13013,16,28,12330.67,5,5,5,cluster1,'Muito Baixo Risco'
14977,721,1,31.93,1,1,1,cluster3,'Muito Alto Risco'
12472,27,19,17880.59,4,5,5,cluster1,'Muito Baixo Risco'
16769,255,4,1141.75,2,3,3,cluster5,'Médio Risco'
17075,13,10,2241.73,5,5,4,cluster1,'Muito Baixo Risco'
16190,35,8,2723.55,4,4,4,cluster1,'Muito Baixo Risco'
14032,11,15,4667.15,5,5,5,cluster1,'Muito Baixo Risco'
17825,594,4,731.96,1,3,3,cluster3,'Alto Risco'
15329,34,11,2984.33,4,5,5,cluster1,'Muito Baixo Risco'
17908,369,5,1411.54,2,4,4,cluster2,'Baixo Risco'
15534,721,1,162.25,1,1,1,cluster3,'Muito Alto Risco'
16327,9,16,10731.34,5,5,5,cluster1,'Muito Baixo Risco'
15920,149,9,571.64,3,5,2,cluster2,'Baixo Risco'
12613,52,10,6835.07,4,5,5,cluster1,'Muito Baixo Risco'
17318,721,1,164.28,1,1,1,cluster3,'Muito Alto Risco'
17965,33,29,7240.98,4,5,5,cluster1,'Muito Baixo Risco'
14401,33,21,6442.12,4,5,5,cluster1,'Muito Baixo Risco'
15188,720,1,310.43,1,1,2,cluster3,'Alto Risco'
16019,42,27,17465.85,4,5,5,cluster1,'Muito Baixo Risco'
12926,406,4,1548.46,2,3,4,cluster5,'Médio Risco'
17623,28,7,2383.67,4,4,4,cluster1,'Muito Baixo Risco'
15015,496,13,2365.02,1,5,4,cluster2,'Médio Risco'
14796,17,26,10462.41,5,5,5,cluster1,'Muito Baixo Risco'
14042,720,1,431.98,1,1,2,cluster3,'Alto Risco'
15867,17,30,8778.37,5,5,5,cluster1,'Muito Baixo Risco'
16125,362,14,4587.65,2,5,5,cluster2,'Baixo Risco'
13591,60,7,2093.94,3,4,4,cluster2,'Baixo Risco'
16280,720,1,238.05,1,1,1,cluster3,'Muito Alto Risco'
12920,12,4,488.09,5,3,2,cluster5,'Baixo Risco'
17866,138,3,1134.95,3,3,3,cluster5,'Médio Risco'
13577,20,11,3489.28,4,5,5,cluster1,'Muito Baixo Risco'
16064,720,1,111,1,1,1,cluster3,'Muito Alto Risco'
17416,25,22,17298.45,4,5,5,cluster1,'Muito Baixo Risco'
15640,11,28,22771.1,5,5,5,cluster1,'Muito Baixo Risco'
12992,720,1,93.35,1,1,1,cluster3,'Muito Alto Risco'
15672,720,1,45.3,1,1,1,cluster3,'Muito Alto Risco'
13000,102,4,1032.5,3,3,3,cluster5,'Médio Risco'
17012,720,1,384.16,1,1,2,cluster3,'Alto Risco'
16098,83,14,4448.1,3,5,5,cluster2,'Baixo Risco'
16554,37,8,2841.72,4,4,4,cluster1,'Muito Baixo Risco'
13004,7,36,11650.85,5,5,5,cluster1,'Muito Baixo Risco'
15838,6,34,74163,5,5,5,cluster1,'Muito Baixo Risco'
17572,66,10,723.01,3,5,3,cluster2,'Baixo Risco'
13902,628,5,34095.26,1,4,5,cluster2,'Médio Risco'
17213,35,13,5182.3,4,5,5,cluster1,'Muito Baixo Risco'
17251,358,3,812.43,2,3,3,cluster5,'Médio Risco'
16858,364,10,4668.28,2,5,5,cluster2,'Baixo Risco'
17082,28,6,4732.03,4,4,5,cluster1,'Muito Baixo Risco'
14607,11,22,24137.63,5,5,5,cluster1,'Muito Baixo Risco'
17262,48,11,2757.62,4,5,4,cluster1,'Muito Baixo Risco'
18220,222,6,1921.76,2,4,4,cluster2,'Baixo Risco'
17625,13,8,6067.8,5,4,5,cluster1,'Muito Baixo Risco'
17233,30,3,560.86,4,3,2,cluster5,'Baixo Risco'
17095,18,7,2572.25,5,4,4,cluster1,'Muito Baixo Risco'
16713,14,32,14560.69,5,5,5,cluster1,'Muito Baixo Risco'
12941,720,1,377.49,1,1,2,cluster3,'Alto Risco'
17596,18,13,4920.67,5,5,5,cluster1,'Muito Baixo Risco'
15812,102,12,5201.47,3,5,5,cluster2,'Baixo Risco'
14966,10,6,1115.84,5,4,3,cluster1,'Muito Baixo Risco'
15070,368,3,843.25,2,3,3,cluster5,'Médio Risco'
18260,168,23,9962.11,3,5,5,cluster2,'Baixo Risco'
16749,587,2,4387.08,1,2,5,cluster3,'Médio Risco'
13405,69,6,1213.811,3,4,3,cluster2,'Baixo Risco'
17797,17,8,1985.87,5,4,4,cluster1,'Muito Baixo Risco'
13823,14,7,3403.45,5,4,5,cluster1,'Muito Baixo Risco'
